"","level","new_taxa","term","df","sumsq","meansq","statistic","p.value"
"54","class","Verrucomicrobiae","treatment",5,9.50098315376668,1.90019663075334,0.647787639285648,0.66467154492396
"55","order","Absconditabacteriales (SR1)","treatment",5,3.9006208334,0.780124166680001,0.882133991631282,0.501483376219005
"56","order","Aeromonadales","treatment",5,3652.98276038355,730.596552076709,0.721699113763449,0.610874587239904
"57","order","Alteromonadales","treatment",5,12.2040660717167,2.44081321434333,1.05967082304108,0.396206852702116
"58","order","Anaerolineales","treatment",5,12.3194124352354,2.46388248704708,0.244097226129202,0.940450626636629
"59","order","Anaeroplasmatales","treatment",5,4.925358683525,0.985071736704999,1.3074709680277,0.279252925977454
"60","order","Bacillales","treatment",5,30430.577696807,6086.11553936141,2.82735753822058,0.027386789822022
"61","order","Bacteroidales","treatment",5,381654.633874433,76330.9267748865,1.40098712177281,0.243612521358379
"62","order","Betaproteobacteriales","treatment",5,597.257888471091,119.451577694218,1.34327765688504,0.265092635553332
"63","order","Bifidobacteriales","treatment",5,38.9418289851854,7.78836579703709,0.238481393938142,0.943223898660705
"64","order","Bradymonadales","treatment",5,17.1878020747604,3.43756041495207,0.25163984166861,0.936641267300209
"65","order","Campylobacterales","treatment",5,143.878187530994,28.7756375061988,2.65294261386411,0.0358399039321598
"66","order","Chloroplast","treatment",5,46.0003809541104,9.20007619082208,1.10163346611354,0.373969984885969
"67","order","Clostridiales","treatment",5,876747.205214634,175349.441042927,2.63886526568015,0.036627920864632
"68","order","Coriobacteriales","treatment",5,2786.83284721793,557.366569443587,2.91936909799669,0.0237733575819374
"69","order","Corynebacteriales","treatment",5,3.55993447982498,0.711986895964996,0.0809158813728729,0.994853654390172
"70","order","Deinococcales","treatment",5,0.700261372510415,0.140052274502083,0.538655418626574,0.745821318875404
"71","order","Desulfobacterales","treatment",5,10.4473990338854,2.08947980677708,0.747978032439542,0.59217759632187
"72","order","Desulfovibrionales","treatment",5,352.149204470442,70.4298408940884,1.51717582979189,0.205079196956157
"73","order","Elusimicrobiales","treatment",5,21.4690722936354,4.29381445872708,0.565188529391356,0.726056737355725
"74","order","Enterobacteriales","treatment",5,8319.78099898846,1663.95619979769,0.747746381770154,0.592341251440514
"75","order","Erysipelotrichales","treatment",5,4208.20628218897,841.641256437794,1.64890226589935,0.168256429812529
"76","order","Fibrobacterales","treatment",5,723.981208006267,144.796241601253,0.778557048780219,0.570768570294313
"77","order","Flavobacteriales","treatment",5,28.7736111633605,5.75472223267209,0.667273035259174,0.650342868157099
"78","order","Fusobacteriales","treatment",5,1429.16624019306,285.833248038612,0.450813484599836,0.810270231144025
"79","order","Gastranaerophilales","treatment",5,808.233307001236,161.646661400247,0.342370745505972,0.884230264970484
"80","order","Izimaplasmatales","treatment",5,32.4013449903604,6.48026899807207,0.711366808290817,0.618294919296186
"81","order","Lactobacillales","treatment",5,10733.3923285423,2146.67846570847,0.712690617021505,0.617342141462627
"82","order","Methanobacteriales","treatment",5,3942.50105350083,788.500210700166,1.94987851350545,0.106277910445841
"83","order","Methanomassiliicoccales","treatment",5,247.967254745435,49.5934509490869,0.315066409092586,0.90114908775231
